avgOxygenSaturation.timeFrame.timestamp,avgOxygenSaturation.oxygenSaturation.value,
2022-04-27 08:14:44,96.95,
2022-04-27 08:13:44,97.94,
2022-04-27 08:12:44,97.08,
2022-04-27 08:11:44,96.08,
2022-04-27 08:10:44,96.13,
2022-04-27 08:09:44,96.85,
2022-04-27 08:08:44,98.11,
2022-04-27 08:07:44,98.44,
2022-04-27 08:06:44,98.47,
2022-04-27 08:05:45,97.98,
2022-04-27 08:04:45,98.36,
2022-04-27 08:03:45,97.87,
2022-04-27 08:02:45,98.34,
2022-04-27 08:01:45,97.87,
2022-04-27 08:00:45,98.63,
2022-04-27 07:59:45,98.94,
2022-04-27 07:58:45,98.79,
2022-04-27 07:57:45,93.82,
2022-04-27 07:56:46,96.37,
2022-04-27 07:55:46,96.74,
2022-04-27 07:54:46,95.85,
2022-04-27 07:53:46,99.7,
2022-04-27 07:52:46,99.14,
2022-04-27 07:51:46,97.86,
2022-04-27 07:50:46,97.82,
2022-04-27 07:49:46,98.07,
2022-04-27 07:48:46,97.96,
2022-04-27 07:47:47,97.75,
2022-04-27 07:46:47,97.88,
2022-04-27 07:45:47,97.73,
2022-04-27 07:44:47,96.57,
2022-04-27 07:43:47,97.43,
2022-04-27 07:42:47,97.68,
2022-04-27 07:41:47,96.95,
2022-04-27 07:40:47,97.13,
2022-04-27 07:39:47,97.4,
2022-04-27 07:38:48,97.29,
2022-04-27 07:37:48,97.75,
2022-04-27 07:36:48,97.18,
2022-04-27 07:35:48,97.49,
2022-04-27 07:34:48,97.96,
2022-04-27 07:33:48,98.06,
2022-04-27 07:32:48,97.58,
2022-04-27 07:31:48,97.98,
2022-04-27 07:30:48,97.79,
2022-04-27 07:29:48,98.58,
2022-04-27 07:28:49,98.56,
2022-04-27 07:27:49,98.05,
2022-04-27 07:26:49,98.9,
2022-04-27 07:25:49,98.38,
2022-04-27 07:24:49,98.36,
2022-04-27 07:23:49,98.5,
2022-04-27 07:22:49,99.0,
2022-04-27 07:21:49,98.18,
2022-04-27 07:20:49,98.19,
2022-04-27 07:19:50,97.72,
2022-04-27 07:18:50,97.31,
2022-04-27 07:17:50,96.86,
2022-04-27 07:16:50,97.5,
2022-04-27 07:15:50,99.02,
2022-04-27 07:14:50,99.8,
2022-04-27 07:13:50,98.67,
2022-04-27 07:12:50,99.65,
2022-04-27 07:11:50,98.67,
2022-04-27 07:10:51,98.17,
2022-04-27 07:09:51,99.55,
2022-04-27 07:08:51,98.79,
2022-04-27 07:07:51,99.48,
2022-04-27 07:06:51,99.37,
2022-04-27 07:05:51,99.38,
2022-04-27 07:04:51,98.69,
2022-04-27 07:03:51,99.1,
2022-04-27 07:02:51,99.45,
2022-04-27 07:01:52,99.6,
2022-04-27 07:00:52,99.87,
2022-04-27 06:59:52,99.42,
2022-04-27 06:58:52,98.93,
2022-04-27 06:57:52,98.9,
2022-04-27 06:56:52,98.56,
2022-04-27 06:55:52,99.4,
2022-04-27 06:54:52,98.47,
2022-04-27 06:53:52,99.14,
2022-04-27 06:52:53,99.62,
2022-04-27 06:51:53,99.74,
2022-04-27 06:50:53,99.5,
2022-04-27 06:49:53,98.68,
2022-04-27 06:48:53,98.61,
2022-04-27 06:47:53,97.12,
2022-04-27 06:46:53,99.61,
2022-04-27 06:45:53,98.82,
2022-04-27 06:44:53,97.31,
2022-04-27 06:43:54,95.23,
2022-04-27 06:42:54,94.91,
2022-04-27 06:41:54,95.91,
2022-04-27 06:40:54,97.08,
2022-04-27 06:39:54,96.21,
2022-04-27 06:38:54,96.24,
2022-04-27 06:37:54,96.55,
2022-04-27 06:36:54,96.55,
2022-04-27 06:35:54,96.93,
2022-04-27 06:34:55,96.49,
2022-04-27 06:33:55,95.24,
2022-04-27 06:32:55,96.67,
2022-04-27 06:31:55,95.97,
2022-04-27 06:30:55,95.93,
2022-04-27 06:29:55,95.7,
2022-04-27 06:28:55,96.75,
2022-04-27 06:18:17,97.67,
2022-04-27 06:17:17,98.84,
2022-04-27 06:16:17,98.72,
2022-04-27 06:15:17,99.24,
2022-04-27 06:14:18,99.8,
2022-04-27 06:13:18,99.5,
2022-04-27 06:12:18,99.7,
2022-04-27 06:11:18,99.6,
2022-04-27 06:10:18,99.73,
2022-04-27 06:09:18,99.85,
2022-04-27 06:08:18,98.54,
2022-04-27 06:02:39,96.56,
2022-04-27 06:01:39,97.33,
2022-04-27 06:00:39,97.25,
2022-04-27 05:59:40,97.01,
2022-04-27 05:58:40,97.87,
2022-04-27 05:57:40,98.66,
2022-04-27 05:56:40,98.52,
2022-04-27 05:55:40,98.88,
2022-04-27 05:54:40,98.43,
2022-04-27 05:53:40,98.47,
2022-04-27 05:52:40,98.38,
2022-04-27 05:51:40,98.07,
2022-04-27 05:50:41,98.76,
2022-04-27 05:49:41,96.9,
2022-04-27 05:48:41,98.06,
2022-04-27 05:47:41,98.7,
2022-04-27 05:46:41,98.4,
2022-04-27 05:45:41,97.37,
2022-04-27 05:44:41,96.83,
2022-04-27 05:43:41,98.21,
2022-04-27 05:42:41,98.3,
2022-04-27 05:41:42,100.0,
2022-04-27 05:40:42,99.99,
2022-04-27 05:39:42,99.17,
2022-04-27 05:38:42,98.24,
2022-04-27 05:37:42,96.88,
2022-04-27 05:36:42,96.64,
2022-04-27 05:35:42,97.23,
2022-04-27 05:34:42,98.08,
2022-04-27 05:33:42,99.06,
2022-04-27 05:32:43,97.06,
2022-04-27 05:31:43,98.06,
2022-04-27 05:30:43,97.49,
2022-04-27 05:29:43,97.62,
2022-04-27 05:28:43,97.88,
2022-04-27 05:27:43,98.26,
2022-04-27 05:26:43,97.77,
2022-04-27 05:25:43,97.92,
2022-04-27 05:24:43,96.7,
2022-04-27 05:23:44,96.63,
2022-04-27 05:22:44,96.19,
2022-04-27 05:21:44,96.36,
2022-04-27 05:20:44,96.7,
2022-04-27 05:19:44,96.76,
2022-04-27 05:18:44,97.08,
2022-04-27 05:17:44,97.23,
2022-04-27 05:16:44,96.97,
2022-04-27 05:15:44,98.11,
2022-04-27 05:14:44,97.44,
2022-04-27 05:13:45,97.71,
2022-04-27 05:12:45,96.66,
2022-04-27 05:11:45,98.3,
2022-04-27 05:10:45,98.98,
2022-04-27 05:09:45,98.18,
2022-04-27 05:08:45,98.8,
2022-04-27 05:07:45,98.45,
2022-04-27 05:06:45,98.74,
2022-04-27 05:05:45,98.3,
2022-04-27 05:04:46,98.28,
2022-04-27 05:03:46,99.33,
2022-04-27 05:02:46,99.34,
2022-04-27 05:01:46,98.89,
2022-04-27 05:00:46,99.39,
2022-04-27 04:59:46,98.61,
2022-04-27 04:58:46,98.82,
2022-04-27 04:57:46,98.52,
2022-04-27 04:56:46,98.64,
2022-04-27 04:55:47,99.12,
2022-04-27 04:54:47,99.04,
2022-04-27 04:53:47,98.38,
2022-04-27 04:52:47,99.03,
2022-04-27 04:51:47,98.81,
2022-04-27 04:50:47,98.13,
2022-04-27 04:49:47,99.06,
2022-04-27 04:48:47,99.34,
2022-04-27 04:47:47,98.16,
2022-04-27 04:46:48,98.78,
2022-04-27 04:45:48,98.91,
2022-04-27 04:44:48,99.46,
2022-04-27 04:43:48,99.43,
2022-04-27 04:42:48,98.43,
2022-04-27 04:41:48,98.74,
2022-04-27 04:40:48,97.56,
2022-04-27 04:39:48,98.48,
2022-04-27 04:38:48,98.76,
2022-04-27 04:37:49,97.54,
2022-04-27 04:36:49,96.41,
2022-04-27 04:35:49,97.93,
2022-04-27 04:34:49,97.72,
2022-04-27 04:33:49,96.95,
2022-04-27 04:32:49,98.05,
2022-04-27 04:31:49,98.5,
2022-04-27 04:30:49,98.77,
2022-04-27 04:29:49,97.76,
2022-04-27 04:28:50,98.65,
2022-04-27 04:27:50,98.71,
2022-04-27 04:26:50,98.71,
2022-04-27 04:25:50,98.71,
2022-04-27 04:24:50,98.71,
2022-04-27 04:23:50,98.71,
2022-04-27 04:22:50,99.53,
2022-04-27 04:21:50,99.71,
2022-04-27 04:20:50,98.52,
2022-04-27 04:19:51,100.0,
2022-04-27 04:18:51,98.98,
2022-04-27 04:17:51,99.12,
2022-04-27 04:16:51,97.23,
2022-04-27 04:15:51,97.04,
2022-04-27 04:14:51,97.29,
2022-04-27 04:13:51,97.18,
2022-04-27 04:12:51,96.94,
2022-04-27 04:11:51,97.43,
2022-04-27 04:10:52,97.42,
2022-04-27 04:09:52,97.32,
2022-04-27 04:08:52,97.31,
2022-04-27 04:07:52,97.13,
2022-04-27 04:06:52,97.6,
2022-04-27 04:05:52,97.16,
2022-04-27 04:04:52,96.98,
2022-04-27 04:03:52,97.12,
2022-04-27 04:02:52,97.17,
2022-04-27 04:01:53,97.27,
2022-04-27 04:00:53,96.94,
2022-04-27 03:59:53,97.11,
2022-04-27 03:58:53,97.03,
2022-04-27 03:57:53,96.83,
2022-04-27 03:56:53,96.86,
2022-04-27 03:55:53,97.3,
2022-04-27 03:54:53,96.97,
2022-04-27 03:53:53,97.12,
2022-04-27 03:52:54,97.16,
2022-04-27 03:51:54,97.1,
2022-04-27 03:50:54,97.0,
2022-04-27 03:49:54,97.18,
2022-04-27 03:48:54,96.96,
2022-04-27 03:47:54,96.97,
2022-04-27 03:46:54,96.96,
2022-04-27 03:45:54,96.96,
2022-04-27 03:44:54,97.1,
2022-04-27 03:43:55,97.11,
2022-04-27 03:42:55,97.97,
2022-04-27 03:41:55,97.42,
2022-04-27 03:40:55,96.92,
2022-04-27 03:39:55,97.12,
2022-04-27 03:38:55,97.05,
2022-04-27 03:37:55,97.1,
2022-04-27 03:36:55,97.2,
2022-04-27 03:35:55,96.62,
2022-04-27 03:34:56,97.36,
2022-04-27 03:33:56,96.97,
2022-04-27 03:32:56,97.28,
2022-04-27 03:31:56,95.76,
2022-04-27 03:30:56,97.92,
2022-04-27 03:29:56,94.87,
2022-04-27 03:28:56,96.91,
2022-04-27 03:27:56,98.48,
2022-04-27 03:26:56,98.59,
2022-04-27 03:25:57,98.22,
2022-04-27 03:24:57,97.84,
2022-04-27 03:23:57,95.51,
2022-04-27 03:22:57,96.92,
2022-04-27 03:21:57,96.87,
2022-04-27 03:20:57,98.68,
2022-04-27 03:19:57,97.01,
2022-04-27 03:18:57,96.18,
2022-04-27 03:17:57,95.35,
2022-04-27 03:16:57,95.51,
2022-04-27 03:15:58,95.14,
2022-04-27 03:14:58,97.93,
2022-04-27 03:13:58,98.08,
2022-04-27 03:12:58,98.0,
2022-04-27 03:11:58,97.8,
2022-04-27 03:10:58,97.8,
2022-04-27 03:09:58,98.17,
2022-04-27 03:08:58,97.39,
2022-04-27 03:07:58,96.72,
2022-04-27 03:06:59,97.52,
2022-04-27 03:05:59,96.88,
2022-04-27 03:04:59,96.76,
2022-04-27 03:03:59,98.3,
2022-04-27 03:02:59,98.13,
2022-04-27 03:01:59,99.63,
2022-04-27 03:00:59,99.4,
2022-04-27 02:59:59,99.2,
2022-04-27 02:58:59,99.79,
2022-04-27 02:58:00,98.19,
2022-04-27 02:57:00,99.64,
2022-04-27 02:56:00,94.82,
2022-04-27 02:55:00,98.0,
2022-04-27 02:54:00,98.27,
2022-04-27 02:53:00,97.4,
2022-04-27 02:52:00,98.08,
2022-04-27 02:51:00,98.04,
2022-04-27 02:50:00,96.18,
2022-04-27 02:49:01,96.78,
2022-04-27 02:48:01,97.71,
2022-04-27 02:47:01,98.59,
2022-04-27 02:46:01,98.96,
2022-04-27 02:45:01,98.31,
2022-04-27 02:44:01,99.46,
2022-04-27 02:43:01,99.99,
2022-04-27 02:42:01,100.0,
2022-04-27 02:41:01,100.0,
2022-04-27 02:40:02,100.0,
2022-04-27 02:39:02,100.0,
2022-04-27 02:38:02,100.0,
2022-04-27 02:37:02,100.0,
2022-04-27 02:36:02,100.0,
2022-04-27 02:35:02,100.0,
2022-04-27 02:34:02,100.0,
2022-04-27 02:33:02,100.0,
2022-04-27 02:32:02,100.0,
2022-04-27 02:31:03,100.0,
2022-04-27 02:30:03,100.0,
2022-04-27 02:29:03,100.0,
2022-04-27 02:28:03,100.0,
2022-04-27 02:27:03,100.0,
2022-04-27 02:26:03,100.0,
2022-04-27 02:25:03,100.0,
2022-04-27 02:24:03,100.0,
2022-04-27 02:23:03,100.0,
2022-04-27 02:22:04,100.0,
2022-04-27 02:21:04,100.0,
2022-04-27 02:20:04,100.0,
2022-04-27 02:19:04,100.0,
2022-04-27 02:18:04,100.0,
2022-04-27 02:17:04,100.0,
2022-04-27 02:16:04,100.0,
2022-04-27 02:15:04,100.0,
2022-04-27 02:14:04,100.0,
2022-04-27 02:13:05,100.0,
2022-04-27 02:12:05,100.0,
2022-04-27 02:11:05,100.0,
2022-04-27 02:10:05,100.0,
2022-04-27 02:09:05,100.0,
2022-04-27 02:08:05,100.0,
2022-04-27 02:07:05,99.98,
2022-04-27 02:06:05,96.77,
2022-04-27 02:05:05,96.35,
2022-04-27 02:04:06,98.09,
2022-04-27 02:03:06,98.53,
2022-04-27 02:02:06,98.59,
2022-04-27 02:01:06,98.22,
2022-04-27 02:00:06,98.13,
2022-04-27 01:59:06,98.37,
2022-04-27 01:58:06,98.26,
2022-04-27 01:57:06,98.51,
2022-04-27 01:56:06,98.24,
2022-04-27 01:55:06,98.51,
2022-04-27 01:54:07,98.13,
2022-04-27 01:53:07,98.08,
2022-04-27 00:43:55,98.76,
2022-04-27 00:42:55,98.56,
2022-04-27 00:41:55,98.47,
2022-04-26 10:02:15,97.53,
2022-04-26 10:01:15,98.22,
2022-04-26 09:48:04,99.43,
2022-04-26 09:47:04,98.63,
2022-04-26 09:46:04,98.9,
2022-04-26 09:45:04,99.1,
2022-04-26 09:44:05,99.06,
2022-04-26 09:43:05,97.14,
2022-04-26 09:42:05,97.76,
2022-04-26 09:41:05,99.94,
2022-04-26 09:40:05,99.99,
2022-04-26 09:39:05,98.57,
2022-04-26 09:38:05,96.29,
2022-04-26 09:37:05,95.88,
2022-04-26 09:36:05,97.58,
2022-04-26 09:35:06,98.17,
2022-04-26 09:34:06,98.16,
2022-04-26 09:33:06,99.35,
2022-04-26 09:32:06,97.52,
2022-04-26 09:31:06,98.14,
2022-04-26 09:30:06,97.86,
2022-04-26 09:29:06,98.01,
2022-04-26 09:28:06,97.48,
2022-04-26 09:27:06,98.92,
2022-04-26 09:26:07,99.84,
2022-04-26 09:25:07,99.57,
2022-04-26 09:24:07,99.42,
2022-04-26 09:23:07,99.59,
2022-04-26 09:22:07,99.65,
2022-04-26 09:21:07,99.59,
2022-04-26 09:20:07,99.55,
2022-04-26 09:19:07,99.62,
2022-04-26 09:18:07,99.71,
2022-04-26 09:17:08,99.19,
2022-04-26 09:16:08,99.75,
2022-04-26 09:15:08,99.8,
2022-04-26 09:14:08,99.23,
2022-04-26 09:13:08,99.45,
2022-04-26 09:12:08,99.82,
2022-04-26 09:11:08,98.85,
2022-04-26 09:10:08,99.69,
2022-04-26 09:09:08,99.73,
2022-04-26 09:08:08,99.74,
2022-04-26 09:07:08,99.31,
2022-04-26 09:06:09,99.82,
2022-04-26 09:05:09,99.7,
2022-04-26 09:04:09,98.95,
2022-04-26 09:03:09,99.54,
2022-04-26 09:02:09,99.99,
2022-04-26 09:01:09,100.0,
2022-04-26 09:00:09,100.0,
2022-04-26 08:59:09,100.0,
2022-04-26 08:58:09,100.0,
2022-04-26 08:57:10,100.0,
2022-04-26 08:56:10,100.0,
2022-04-26 08:55:10,99.99,
2022-04-26 08:54:10,99.44,
2022-04-26 08:53:10,99.05,
2022-04-26 08:52:10,98.73,
2022-04-26 08:51:10,99.51,
2022-04-26 08:50:10,99.39,
2022-04-26 08:49:10,98.86,
2022-04-26 08:48:11,99.43,
2022-04-26 08:47:11,98.76,
2022-04-26 08:46:11,98.73,
2022-04-26 08:45:11,98.92,
2022-04-26 08:44:11,98.62,
2022-04-26 08:43:11,98.99,
2022-04-26 08:42:11,98.14,
2022-04-26 08:41:11,98.12,
2022-04-26 08:40:11,97.68,
2022-04-26 08:39:12,98.07,
2022-04-26 08:38:12,99.0,
2022-04-26 08:37:12,99.24,
2022-04-26 08:36:12,98.34,
2022-04-26 08:35:12,99.02,
2022-04-26 08:34:12,99.64,
2022-04-26 08:33:12,96.37,
2022-04-26 08:32:12,98.73,
2022-04-26 08:31:12,98.31,
2022-04-26 08:30:13,99.22,
2022-04-26 08:29:13,98.13,
2022-04-26 08:28:13,99.05,
2022-04-26 08:27:13,98.25,
2022-04-26 08:26:13,99.14,
2022-04-26 08:25:13,99.31,
2022-04-26 08:24:13,99.57,
2022-04-26 08:23:13,99.62,
2022-04-26 08:22:13,99.82,
2022-04-26 08:21:14,99.51,
2022-04-26 08:20:14,99.6,
2022-04-26 08:19:14,99.34,
2022-04-26 08:18:14,99.67,
2022-04-26 08:17:14,99.26,
2022-04-26 08:16:14,99.39,
2022-04-26 08:15:14,99.33,
2022-04-26 08:14:14,98.9,
2022-04-26 08:13:14,98.92,
2022-04-26 08:12:15,99.63,
2022-04-26 08:11:15,99.33,
2022-04-26 08:10:15,98.67,
2022-04-26 08:09:15,99.61,
2022-04-26 08:08:15,99.0,
2022-04-26 08:07:15,99.66,
2022-04-26 08:06:15,99.48,
2022-04-26 08:05:15,99.62,
2022-04-26 08:04:15,99.26,
2022-04-26 08:03:16,99.67,
2022-04-26 08:02:16,99.11,
2022-04-26 08:01:16,98.84,
2022-04-26 08:00:16,99.72,
2022-04-26 07:59:16,98.9,
2022-04-26 07:58:16,99.08,
2022-04-26 07:57:16,99.41,
2022-04-26 07:56:16,99.82,
2022-04-26 07:55:16,98.71,
2022-04-26 07:54:17,97.83,
2022-04-26 07:53:17,96.98,
2022-04-26 07:52:17,96.76,
2022-04-26 07:51:17,93.39,
2022-04-26 07:50:17,90.09,
2022-04-26 07:49:17,91.19,
2022-04-26 07:48:17,96.2,
2022-04-26 07:47:17,97.79,
2022-04-26 07:46:17,98.55,
2022-04-26 07:44:40,98.35,
2022-04-26 07:43:40,98.46,
2022-04-26 07:42:40,98.08,
2022-04-26 07:41:40,98.4,
2022-04-26 07:40:40,98.28,
2022-04-26 07:39:40,98.31,
2022-04-26 07:38:41,97.12,
2022-04-26 07:37:41,98.44,
2022-04-26 07:36:41,99.7,
2022-04-26 07:35:41,98.53,
2022-04-26 07:34:41,98.92,
2022-04-26 07:29:28,97.57,
2022-04-26 07:28:28,96.38,
2022-04-26 07:27:28,98.95,
2022-04-26 07:26:28,96.75,
2022-04-26 07:25:28,98.03,
2022-04-26 07:24:28,97.64,
2022-04-26 07:23:28,97.2,
2022-04-26 07:22:29,97.11,
2022-04-26 07:21:29,95.69,
2022-04-26 07:20:29,97.02,
2022-04-26 07:19:29,98.45,
2022-04-26 07:18:29,99.4,
2022-04-26 07:17:29,99.08,
2022-04-26 07:16:29,98.7,
2022-04-26 07:15:29,98.92,
2022-04-26 07:14:30,99.41,
2022-04-26 07:13:30,98.94,
2022-04-26 07:12:30,98.58,
2022-04-26 07:11:30,98.84,
2022-04-26 07:10:30,98.46,
2022-04-26 07:09:30,98.54,
2022-04-26 07:08:30,98.77,
2022-04-26 07:07:30,98.76,
2022-04-26 07:06:31,98.51,
2022-04-26 07:05:31,98.66,
2022-04-26 07:04:31,98.56,
2022-04-26 07:03:31,98.99,
2022-04-26 07:02:31,98.73,
2022-04-26 07:01:31,97.29,
2022-04-26 07:00:31,97.78,
2022-04-26 06:59:31,98.55,
2022-04-26 06:58:31,98.84,
2022-04-26 06:57:32,97.81,
2022-04-26 06:56:32,97.62,
2022-04-26 06:55:32,97.63,
2022-04-26 06:54:32,97.48,
2022-04-26 06:53:32,97.65,
2022-04-26 06:52:32,97.94,
2022-04-26 06:51:32,97.22,
2022-04-26 06:50:32,97.0,
2022-04-26 06:49:32,97.18,
2022-04-26 06:48:33,97.12,
2022-04-26 06:47:33,96.84,
2022-04-26 06:46:33,97.29,
2022-04-26 06:45:33,97.09,
2022-04-26 06:44:33,96.83,
2022-04-26 06:43:33,96.73,
2022-04-26 06:42:33,97.17,
2022-04-26 06:41:33,97.24,
2022-04-26 06:40:33,97.05,
2022-04-26 06:39:33,97.06,
2022-04-26 06:38:33,97.26,
2022-04-26 06:37:33,97.07,
2022-04-26 06:36:33,96.89,
2022-04-26 06:35:34,96.84,
2022-04-26 06:34:34,96.81,
2022-04-26 06:33:34,96.84,
2022-04-26 06:32:34,96.74,
2022-04-26 06:31:34,96.73,
2022-04-26 06:30:34,96.53,
2022-04-26 06:29:34,96.72,
2022-04-26 06:28:34,96.54,
2022-04-26 06:27:34,96.39,
2022-04-26 06:26:35,96.93,
2022-04-26 06:25:35,97.04,
2022-04-26 06:24:35,96.95,
2022-04-26 06:23:35,97.15,
2022-04-26 06:22:35,96.68,
2022-04-26 06:21:35,97.66,
2022-04-26 06:20:35,96.37,
2022-04-26 06:19:35,96.44,
2022-04-26 06:18:35,96.78,
2022-04-26 06:17:36,96.18,
2022-04-26 06:16:36,97.66,
2022-04-26 06:15:36,99.17,
2022-04-26 06:14:36,99.55,
2022-04-26 06:13:36,100.0,
2022-04-26 06:12:36,100.0,
2022-04-26 06:11:36,99.98,
2022-04-26 06:10:36,96.29,
2022-04-26 06:09:37,97.44,
2022-04-26 06:08:37,99.3,
2022-04-26 06:07:37,99.14,
2022-04-26 06:06:37,99.28,
2022-04-26 06:05:37,99.1,
2022-04-26 06:04:37,99.17,
2022-04-26 06:03:37,99.6,
2022-04-26 06:02:37,99.61,
2022-04-26 06:01:38,99.42,
2022-04-26 06:00:38,99.4,
2022-04-26 05:59:38,98.31,
2022-04-26 05:58:38,99.78,
2022-04-26 05:57:38,99.49,
2022-04-26 05:56:38,100.0,
2022-04-26 05:55:38,99.99,
2022-04-26 05:54:38,98.17,
2022-04-26 05:53:38,99.86,
2022-04-26 05:52:39,100.0,
2022-04-26 05:51:39,99.82,
2022-04-26 05:50:39,99.74,
2022-04-26 05:49:39,99.21,
2022-04-26 05:48:39,98.82,
2022-04-26 05:47:39,98.65,
2022-04-26 05:46:39,99.63,
2022-04-26 05:45:39,98.3,
2022-04-26 05:44:39,97.54,
2022-04-26 05:43:40,98.2,
2022-04-26 05:42:39,97.77,
2022-04-26 05:41:40,96.92,
2022-04-26 05:40:40,95.82,
2022-04-26 05:39:40,92.97,
2022-04-26 05:38:40,94.68,
2022-04-26 05:37:40,94.72,
2022-04-26 05:36:40,93.94,
2022-04-26 05:35:40,93.62,
2022-04-26 05:34:40,93.6,
2022-04-26 05:33:40,95.56,
2022-04-26 05:32:41,96.74,
2022-04-26 05:31:41,97.99,
2022-04-26 05:30:41,99.56,
2022-04-26 05:29:41,99.54,
2022-04-26 05:28:41,99.72,
2022-04-26 05:27:41,99.65,
2022-04-26 05:26:41,99.38,
2022-04-26 05:25:41,99.39,
2022-04-26 05:24:41,99.47,
2022-04-26 05:23:42,99.53,
2022-04-26 05:22:42,99.46,
2022-04-26 05:21:42,99.15,
2022-04-26 05:20:42,99.35,
2022-04-26 05:19:42,99.6,
2022-04-26 05:18:42,99.38,
2022-04-26 05:17:42,99.3,
2022-04-26 05:16:42,99.47,
2022-04-26 05:15:42,99.45,
2022-04-26 05:14:43,99.37,
2022-04-26 05:13:43,99.65,
2022-04-26 05:12:43,99.45,
2022-04-26 05:11:43,98.63,
2022-04-26 05:10:43,99.46,
2022-04-26 05:09:43,99.33,
2022-04-26 05:08:43,99.51,
2022-04-26 05:07:43,98.75,
2022-04-26 05:06:44,99.4,
2022-04-26 05:05:44,99.4,
2022-04-26 05:04:44,99.22,
2022-04-26 05:03:44,99.58,
2022-04-26 05:02:44,99.07,
2022-04-26 05:01:44,99.24,
2022-04-26 05:00:44,99.57,
2022-04-26 04:59:44,98.19,
2022-04-26 04:58:44,97.16,
2022-04-26 04:57:45,97.91,
2022-04-26 04:56:45,98.15,
2022-04-26 04:55:45,97.74,
2022-04-26 04:54:45,97.17,
2022-04-26 04:53:45,98.99,
2022-04-26 04:52:45,97.52,
2022-04-26 04:51:45,98.97,
2022-04-26 04:50:45,98.94,
2022-04-26 04:49:45,98.48,
2022-04-26 04:48:46,98.74,
2022-04-26 04:47:46,98.75,
2022-04-26 04:46:46,98.16,
2022-04-26 04:45:46,97.97,
2022-04-26 04:44:46,99.92,
2022-04-26 04:43:46,99.98,
2022-04-26 04:42:46,99.76,
2022-04-26 04:41:46,99.19,
2022-04-26 04:40:46,99.6,
2022-04-26 04:39:47,99.88,
2022-04-26 04:38:47,99.12,
2022-04-26 04:37:47,98.33,
2022-04-26 04:36:47,99.0,
2022-04-26 04:35:47,98.74,
2022-04-26 04:34:47,97.74,
2022-04-26 04:33:47,99.57,
2022-04-26 04:32:47,98.96,
2022-04-26 04:31:47,99.01,
2022-04-26 04:30:48,98.18,
2022-04-26 04:29:48,98.72,
2022-04-26 04:28:48,99.56,
2022-04-26 04:27:48,99.34,
2022-04-26 04:26:48,98.62,
2022-04-26 04:25:48,98.32,
2022-04-26 04:24:48,96.7,
2022-04-26 04:23:48,97.09,
2022-04-26 04:22:48,94.31,
2022-04-26 04:21:49,97.12,
2022-04-26 04:20:49,98.65,
2022-04-26 04:19:49,98.46,
2022-04-26 04:18:49,98.25,
2022-04-26 04:17:49,98.24,
2022-04-26 04:16:49,98.68,
2022-04-26 04:15:49,98.41,
2022-04-26 04:14:49,98.8,
2022-04-26 04:13:49,98.66,
2022-04-26 04:12:49,98.56,
2022-04-26 04:11:49,98.69,
2022-04-26 04:10:49,98.71,
2022-04-26 04:09:49,98.35,
2022-04-26 04:08:50,98.44,
2022-04-26 04:07:50,98.63,
2022-04-26 04:06:50,98.1,
2022-04-26 04:05:50,98.22,
2022-04-26 04:04:50,98.51,
2022-04-26 04:03:50,98.73,
2022-04-26 04:02:50,98.15,
2022-04-26 04:01:50,98.5,
2022-04-26 04:00:50,98.78,
2022-04-26 03:59:51,98.66,
2022-04-26 03:58:51,98.4,
2022-04-26 03:57:51,98.76,
2022-04-26 03:56:51,98.42,
2022-04-26 03:55:51,98.13,
2022-04-26 03:54:51,98.37,
2022-04-26 03:53:51,98.54,
2022-04-26 03:52:51,98.61,
2022-04-26 03:51:51,98.49,
2022-04-26 03:50:52,98.35,
2022-04-26 03:49:52,98.61,
2022-04-26 03:48:52,98.17,
2022-04-26 03:47:52,98.19,
2022-04-26 03:46:52,98.33,
2022-04-26 03:45:52,99.24,
2022-04-26 03:44:53,98.72,
2022-04-26 03:43:53,98.28,
2022-04-26 03:42:53,99.1,
2022-04-26 03:41:53,98.48,
2022-04-26 03:40:53,98.83,
2022-04-26 03:39:53,98.69,
2022-04-26 03:38:44,98.48,
2022-04-26 03:37:44,98.56,
2022-04-26 03:36:44,98.31,
2022-04-26 03:35:44,98.07,
2022-04-26 03:34:44,98.41,
2022-04-26 03:33:44,98.58,
2022-04-26 03:32:44,98.01,
2022-04-26 03:31:44,98.27,
2022-04-26 03:30:45,98.58,
2022-04-26 03:29:45,97.84,
2022-04-26 03:28:45,98.22,
2022-04-26 03:22:57,97.57,
2022-04-26 03:21:57,98.0,
2022-04-26 03:20:57,98.12,
2022-04-26 03:19:58,97.2,
2022-04-26 03:18:58,98.21,
2022-04-26 03:17:58,97.6,
2022-04-26 03:16:58,97.12,
2022-04-26 03:15:58,97.08,
2022-04-26 03:14:58,97.55,
2022-04-26 03:13:58,97.85,
2022-04-26 03:12:58,98.05,
2022-04-26 03:11:58,99.66,
2022-04-26 03:10:58,100.0,
2022-04-26 03:09:59,98.66,
2022-04-26 03:08:59,95.96,
2022-04-26 03:07:59,97.53,
2022-04-26 03:06:59,97.98,
2022-04-26 03:05:59,96.67,
2022-04-26 03:04:59,97.66,
2022-04-26 03:03:59,97.36,
2022-04-26 03:02:59,97.87,
2022-04-26 03:01:59,98.37,
2022-04-26 03:01:00,99.24,
2022-04-26 03:00:00,98.48,
2022-04-26 02:59:00,99.03,
